사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6571254,2019079,1168010400,11680001  ,서울특별시 강남구1,서울특별시 강남구 청담동(영동대교남단삼거리도 부근),5,9,0,0,9,0,127.0521905,37.52466577,"{""type"":""Polygon"",""coordinates"":[[[127.05398709,37.52466577],[127.05395257,37.52438778],[127.05385033,37.52412048],[127.0536843,37.52387413],[127.05346087,37.52365821],[127.05318861,37.523481],[127.052878,37.52334933],[127.05254096,37.52326824],[127.05219046,37.52324086],[127.05183995,37.52326824],[127.05150292,37.52334933],[127.0511923,37.523481],[127.05092005,37.52365821],[127.05069661,37.52387413],[127.05053059,37.52412048],[127.05042835,37.52438778],[127.05039383,37.52466577],[127.05042835,37.52494375],[127.05053059,37.52521105],[127.05069661,37.52545739],[127.05092005,37.52567331],[127.0511923,37.52585051],[127.05150292,37.52598218],[127.05183995,37.52606327],[127.05219046,37.52609064],[127.05254096,37.52606327],[127.052878,37.52598218],[127.05318861,37.52585051],[127.05346087,37.52567331],[127.0536843,37.52545739],[127.05385033,37.52521105],[127.05395257,37.52494375],[127.05398709,37.52466577]]]}"
6571191,2019079,1168010100,11680002  ,서울특별시 강남구2,서울특별시 강남구 역삼동(뱅뱅사거리 부근),3,4,0,2,2,0,127.031609,37.48955917,"{""type"":""Polygon"",""coordinates"":[[[127.03340563,37.48955917],[127.03337111,37.48928106],[127.03326887,37.48901363],[127.03310284,37.48876717],[127.03287941,37.48855114],[127.03260715,37.48837385],[127.03229654,37.48824211],[127.0319595,37.48816099],[127.031609,37.4881336],[127.03125849,37.48816099],[127.03092146,37.48824211],[127.03061084,37.48837385],[127.03033859,37.48855114],[127.03011515,37.48876717],[127.02994913,37.48901363],[127.02984689,37.48928106],[127.02981237,37.48955917],[127.02984689,37.48983729],[127.02994913,37.49010471],[127.03011515,37.49035117],[127.03033859,37.49056719],[127.03061084,37.49074448],[127.03092146,37.49087621],[127.03125849,37.49095733],[127.031609,37.49098472],[127.0319595,37.49095733],[127.03229654,37.49087621],[127.03260715,37.49074448],[127.03287941,37.49056719],[127.03310284,37.49035117],[127.03326887,37.49010471],[127.03337111,37.48983729],[127.03340563,37.48955917]]]}"
6571213,2019079,1171011400,11710001  ,서울특별시 송파구1,서울특별시 송파구 마천동(샬롬빌딩 부근),3,4,0,0,3,1,127.1482467,37.50133021,"{""type"":""Polygon"",""coordinates"":[[[127.15004333,37.50133021],[127.15000881,37.50105214],[127.14990657,37.50078476],[127.14974054,37.50053833],[127.14951711,37.50032234],[127.14924485,37.50014508],[127.14893424,37.50001336],[127.1485972,37.49993225],[127.1482467,37.49990486],[127.14789619,37.49993225],[127.14755916,37.50001336],[127.14724854,37.50014508],[127.14697629,37.50032234],[127.14675285,37.50053833],[127.14658683,37.50078476],[127.14648459,37.50105214],[127.14645007,37.50133021],[127.14648459,37.50160828],[127.14658683,37.50187566],[127.14675285,37.50212208],[127.14697629,37.50233807],[127.14724854,37.50251533],[127.14755916,37.50264704],[127.14789619,37.50272815],[127.1482467,37.50275554],[127.1485972,37.50272815],[127.14893424,37.50264704],[127.14924485,37.50251533],[127.14951711,37.50233807],[127.14974054,37.50212208],[127.14990657,37.50187566],[127.15000881,37.50160828],[127.15004333,37.50133021]]]}"
6571218,2019079,2723010600,27230001  ,대구광역시 북구1,대구광역시 북구 침산동(민경 부근),3,4,0,2,2,0,128.5861359,35.90092499,"{""type"":""Polygon"",""coordinates"":[[[128.5879325,35.90092499],[128.58789798,35.90064107],[128.58779574,35.90036806],[128.58762971,35.90011645],[128.58740628,35.89989591],[128.58713402,35.89971492],[128.58682341,35.89958043],[128.58648637,35.89949762],[128.58613587,35.89946965],[128.58578536,35.89949762],[128.58544833,35.89958043],[128.58513771,35.89971492],[128.58486546,35.89989591],[128.58464202,35.90011645],[128.584476,35.90036806],[128.58437376,35.90064107],[128.58433924,35.90092499],[128.58437376,35.90120891],[128.584476,35.90148192],[128.58464202,35.90173353],[128.58486546,35.90195406],[128.58513771,35.90213505],[128.58544833,35.90226953],[128.58578536,35.90235235],[128.58613587,35.90238031],[128.58648637,35.90235235],[128.58682341,35.90226953],[128.58713402,35.90213505],[128.58740628,35.90195406],[128.58762971,35.90173353],[128.58779574,35.90148192],[128.58789798,35.90120891],[128.5879325,35.90092499]]]}"
6571220,2019079,2817710700,28177001  ,인천광역시 미추홀구1,인천광역시 미추홀구 문학동(문학지하차도 부근),3,6,0,3,3,0,126.6813172,37.43873827,"{""type"":""Polygon"",""coordinates"":[[[126.68311381,37.43873827],[126.68307928,37.43845996],[126.68297705,37.43819235],[126.68281102,37.43794572],[126.68258758,37.43772955],[126.68231533,37.43755214],[126.68200472,37.43742031],[126.68166768,37.43733913],[126.68131717,37.43731172],[126.68096667,37.43733913],[126.68062963,37.43742031],[126.68031902,37.43755214],[126.68004677,37.43772955],[126.67982333,37.43794572],[126.6796573,37.43819235],[126.67955507,37.43845996],[126.67952054,37.43873827],[126.67955507,37.43901657],[126.6796573,37.43928417],[126.67982333,37.4395308],[126.68004677,37.43974697],[126.68031902,37.43992437],[126.68062963,37.4400562],[126.68096667,37.44013737],[126.68131717,37.44016478],[126.68166768,37.44013737],[126.68200472,37.4400562],[126.68231533,37.43992437],[126.68258758,37.43974697],[126.68281102,37.4395308],[126.68297705,37.43928417],[126.68307928,37.43901657],[126.68311381,37.43873827]]]}"
6571257,2019079,2817710500,28177002  ,인천광역시 미추홀구2,인천광역시 미추홀구 주안동(법원사거리 부근),3,5,0,2,2,1,126.6897219,37.46393327,"{""type"":""Polygon"",""coordinates"":[[[126.69151856,37.46393327],[126.69148404,37.46365506],[126.6913818,37.46338754],[126.69121577,37.46314099],[126.69099234,37.46292489],[126.69072008,37.46274754],[126.69040947,37.46261576],[126.69007243,37.46253461],[126.68972193,37.4625072],[126.68937142,37.46253461],[126.68903439,37.46261576],[126.68872377,37.46274754],[126.68845152,37.46292489],[126.68822808,37.46314099],[126.68806206,37.46338754],[126.68795982,37.46365506],[126.6879253,37.46393327],[126.68795982,37.46421148],[126.68806206,37.46447899],[126.68822808,37.46472554],[126.68845152,37.46494163],[126.68872377,37.46511898],[126.68903439,37.46525076],[126.68937142,37.46533191],[126.68972193,37.46535931],[126.69007243,37.46533191],[126.69040947,37.46525076],[126.69072008,37.46511898],[126.69099234,37.46494163],[126.69121577,37.46472554],[126.6913818,37.46447899],[126.69148404,37.46421148],[126.69151856,37.46393327]]]}"
6571249,2019079,2823710200,28237001  ,인천광역시 부평구1,인천광역시 부평구 십정동(열우물사거리 부근),3,5,0,3,2,0,126.6930333,37.47735717,"{""type"":""Polygon"",""coordinates"":[[[126.6948299,37.47735717],[126.69479538,37.47707901],[126.69469314,37.47681154],[126.69452712,37.47656503],[126.69430368,37.47634897],[126.69403143,37.47617165],[126.69372081,37.47603989],[126.69338378,37.47595875],[126.69303327,37.47593136],[126.69268277,37.47595875],[126.69234573,37.47603989],[126.69203512,37.47617165],[126.69176286,37.47634897],[126.69153943,37.47656503],[126.6913734,37.47681154],[126.69127116,37.47707901],[126.69123664,37.47735717],[126.69127116,37.47763532],[126.6913734,37.47790279],[126.69153943,37.47814929],[126.69176286,37.47836535],[126.69203512,37.47854266],[126.69234573,37.47867442],[126.69268277,37.47875555],[126.69303327,37.47878295],[126.69338378,37.47875555],[126.69372081,37.47867442],[126.69403143,37.47854266],[126.69430368,37.47836535],[126.69452712,37.47814929],[126.69469314,37.47790279],[126.69479538,37.47763532],[126.6948299,37.47735717]]]}"
6571210,2019079,2823710400,28237002  ,인천광역시 부평구2,인천광역시 부평구 청천동(영아다방사거리 부근),3,10,0,1,9,0,126.7056863,37.51284773,"{""type"":""Polygon"",""coordinates"":[[[126.70748296,37.51284773],[126.70744844,37.51256971],[126.7073462,37.51230236],[126.70718017,37.51205598],[126.70695674,37.51184002],[126.70668448,37.51166278],[126.70637387,37.51153108],[126.70603684,37.51144999],[126.70568633,37.5114226],[126.70533582,37.51144999],[126.70499879,37.51153108],[126.70468818,37.51166278],[126.70441592,37.51184002],[126.70419249,37.51205598],[126.70402646,37.51230236],[126.70392422,37.51256971],[126.7038897,37.51284773],[126.70392422,37.51312576],[126.70402646,37.5133931],[126.70419249,37.51363948],[126.70441592,37.51385544],[126.70468818,37.51403267],[126.70499879,37.51416436],[126.70533582,37.51424545],[126.70568633,37.51427284],[126.70603684,37.51424545],[126.70637387,37.51416436],[126.70668448,37.51403267],[126.70695674,37.51385544],[126.70718017,37.51363948],[126.7073462,37.5133931],[126.70744844,37.51312576],[126.70748296,37.51284773]]]}"
6571229,2019079,2914012000,29140001  ,광주광역시 서구1,광주광역시 서구 치평동(삼성화재주상무사옥 부근),5,8,0,0,8,0,126.8511306,35.15168379,"{""type"":""Polygon"",""coordinates"":[[[126.85292721,35.15168379],[126.85289269,35.15139721],[126.85279045,35.15112164],[126.85262443,35.15086767],[126.85240099,35.15064506],[126.85212874,35.15046237],[126.85181812,35.15032662],[126.85148109,35.15024303],[126.85113058,35.1502148],[126.85078008,35.15024303],[126.85044304,35.15032662],[126.85013243,35.15046237],[126.84986017,35.15064506],[126.84963674,35.15086767],[126.84947071,35.15112164],[126.84936847,35.15139721],[126.84933395,35.15168379],[126.84936847,35.15197038],[126.84947071,35.15224595],[126.84963674,35.15249991],[126.84986017,35.15272251],[126.85013243,35.1529052],[126.85044304,35.15304094],[126.85078008,35.15312454],[126.85113058,35.15315276],[126.85148109,35.15312454],[126.85181812,35.15304094],[126.85212874,35.1529052],[126.85240099,35.15272251],[126.85262443,35.15249991],[126.85279045,35.15224595],[126.85289269,35.15197038],[126.85292721,35.15168379]]]}"
6571231,2019079,2914012000,29140002  ,광주광역시 서구2,광주광역시 서구 치평동(전남체신청앞 부근),3,6,0,0,6,0,126.8557524,35.15995752,"{""type"":""Polygon"",""coordinates"":[[[126.85754899,35.15995752],[126.85751447,35.15967097],[126.85741223,35.15939542],[126.8572462,35.15914148],[126.85702277,35.1589189],[126.85675051,35.15873623],[126.8564399,35.15860049],[126.85610286,35.1585169],[126.85575236,35.15848868],[126.85540185,35.1585169],[126.85506482,35.15860049],[126.8547542,35.15873623],[126.85448195,35.1589189],[126.85425852,35.15914148],[126.85409249,35.15939542],[126.85399025,35.15967097],[126.85395573,35.15995752],[126.85399025,35.16024408],[126.85409249,35.16051962],[126.85425852,35.16077356],[126.85448195,35.16099614],[126.8547542,35.1611788],[126.85506482,35.16131454],[126.85540185,35.16139812],[126.85575236,35.16142634],[126.85610286,35.16139812],[126.8564399,35.16131454],[126.85675051,35.1611788],[126.85702277,35.16099614],[126.8572462,35.16077356],[126.85741223,35.16051962],[126.85751447,35.16024408],[126.85754899,35.15995752]]]}"
6571280,2019079,2914012900,29140003  ,광주광역시 서구3,광주광역시 서구 벽진동(서창교차로 부근),3,6,0,0,6,0,126.8314335,35.14023246,"{""type"":""Polygon"",""coordinates"":[[[126.83323017,35.14023246],[126.83319565,35.13994583],[126.83309341,35.13967022],[126.83292739,35.13941622],[126.83270395,35.13919358],[126.8324317,35.13901086],[126.83212108,35.13887509],[126.83178405,35.13879149],[126.83143354,35.13876326],[126.83108304,35.13879149],[126.830746,35.13887509],[126.83043539,35.13901086],[126.83016313,35.13919358],[126.8299397,35.13941622],[126.82977367,35.13967022],[126.82967144,35.13994583],[126.82963691,35.14023246],[126.82967144,35.14051908],[126.82977367,35.14079469],[126.8299397,35.14104869],[126.83016313,35.14127132],[126.83043539,35.14145403],[126.830746,35.1415898],[126.83108304,35.1416734],[126.83143354,35.14170163],[126.83178405,35.1416734],[126.83212108,35.1415898],[126.8324317,35.14145403],[126.83270395,35.14127132],[126.83292739,35.14104869],[126.83309341,35.14079469],[126.83319565,35.14051908],[126.83323017,35.14023246]]]}"
6571185,2019079,2914011900,29140004  ,광주광역시 서구4,광주광역시 서구 화정동(짚봉터널시작 부근),3,3,0,0,3,0,126.8836026,35.13953521,"{""type"":""Polygon"",""coordinates"":[[[126.88539923,35.13953521],[126.88536471,35.13924858],[126.88526247,35.13897297],[126.88509645,35.13871896],[126.88487301,35.13849632],[126.88460076,35.13831361],[126.88429014,35.13817784],[126.88395311,35.13809423],[126.8836026,35.138066],[126.8832521,35.13809423],[126.88291506,35.13817784],[126.88260445,35.13831361],[126.88233219,35.13849632],[126.88210876,35.13871896],[126.88194273,35.13897297],[126.88184049,35.13924858],[126.88180597,35.13953521],[126.88184049,35.13982184],[126.88194273,35.14009745],[126.88210876,35.14035145],[126.88233219,35.14057409],[126.88260445,35.1407568],[126.88291506,35.14089256],[126.8832521,35.14097617],[126.8836026,35.1410044],[126.88395311,35.14097617],[126.88429014,35.14089256],[126.88460076,35.1407568],[126.88487301,35.14057409],[126.88509645,35.14035145],[126.88526247,35.14009745],[126.88536471,35.13982184],[126.88539923,35.13953521]]]}"
6571232,2019079,2915510500,29155001  ,광주광역시 남구1,광주광역시 남구 백운동(백운교차로 부근),4,17,0,0,17,0,126.899122,35.13473077,"{""type"":""Polygon"",""coordinates"":[[[126.90091865,35.13473077],[126.90088413,35.13444413],[126.90078189,35.1341685],[126.90061586,35.13391448],[126.90039243,35.13369183],[126.90012017,35.1335091],[126.89980956,35.13337332],[126.89947252,35.13328971],[126.89912202,35.13326147],[126.89877151,35.13328971],[126.89843448,35.13337332],[126.89812386,35.1335091],[126.89785161,35.13369183],[126.89762817,35.13391448],[126.89746215,35.1341685],[126.89735991,35.13444413],[126.89732539,35.13473077],[126.89735991,35.13501742],[126.89746215,35.13529304],[126.89762817,35.13554706],[126.89785161,35.13576971],[126.89812386,35.13595243],[126.89843448,35.13608821],[126.89877151,35.13617182],[126.89912202,35.13620005],[126.89947252,35.13617182],[126.89980956,35.13608821],[126.90012017,35.13595243],[126.90039243,35.13576971],[126.90061586,35.13554706],[126.90078189,35.13529304],[126.90088413,35.13501742],[126.90091865,35.13473077]]]}"
6571189,2019079,2917010900,29170001  ,광주광역시 북구1,광주광역시 북구 운암동(동운고가 부근),5,13,0,2,10,1,126.8846794,35.1722103,"{""type"":""Polygon"",""coordinates"":[[[126.886476,35.1722103],[126.88644147,35.17192378],[126.88633923,35.17164828],[126.88617321,35.17139438],[126.88594977,35.17117183],[126.88567752,35.17098918],[126.88536691,35.17085347],[126.88502987,35.17076989],[126.88467936,35.17074167],[126.88432886,35.17076989],[126.88399182,35.17085347],[126.88368121,35.17098918],[126.88340896,35.17117183],[126.88318552,35.17139438],[126.88301949,35.17164828],[126.88291726,35.17192378],[126.88288273,35.1722103],[126.88291726,35.17249681],[126.88301949,35.17277231],[126.88318552,35.17302621],[126.88340896,35.17324875],[126.88368121,35.17343139],[126.88399182,35.1735671],[126.88432886,35.17365067],[126.88467936,35.17367889],[126.88502987,35.17365067],[126.88536691,35.1735671],[126.88567752,35.17343139],[126.88594977,35.17324875],[126.88617321,35.17302621],[126.88633923,35.17277231],[126.88644147,35.17249681],[126.886476,35.1722103]]]}"
6571300,2019079,2917010700,29170002  ,광주광역시 북구2,광주광역시 북구 용봉동(광주동양교회 부근),3,4,0,0,4,0,126.8900759,35.17557223,"{""type"":""Polygon"",""coordinates"":[[[126.89187257,35.17557223],[126.89183805,35.17528573],[126.89173581,35.17501024],[126.89156978,35.17475634],[126.89134635,35.1745338],[126.89107409,35.17435117],[126.89076348,35.17421546],[126.89042644,35.17413189],[126.89007594,35.17410367],[126.88972543,35.17413189],[126.8893884,35.17421546],[126.88907778,35.17435117],[126.88880553,35.1745338],[126.8885821,35.17475634],[126.88841607,35.17501024],[126.88831383,35.17528573],[126.88827931,35.17557223],[126.88831383,35.17585873],[126.88841607,35.17613422],[126.8885821,35.17638811],[126.88880553,35.17661064],[126.88907778,35.17679328],[126.8893884,35.17692898],[126.88972543,35.17701255],[126.89007594,35.17704077],[126.89042644,35.17701255],[126.89076348,35.17692898],[126.89107409,35.17679328],[126.89134635,35.17661064],[126.89156978,35.17638811],[126.89173581,35.17613422],[126.89183805,35.17585873],[126.89187257,35.17557223]]]}"
6571295,2019079,2917014100,29170003  ,광주광역시 북구3,광주광역시 북구 오룡동(항구회관 부근),3,3,0,0,3,0,126.8390356,35.22402835,"{""type"":""Polygon"",""coordinates"":[[[126.84083222,35.22402835],[126.8407977,35.22374202],[126.84069546,35.22346669],[126.84052944,35.22321295],[126.840306,35.22299054],[126.84003375,35.22280802],[126.83972313,35.22267239],[126.8393861,35.22258887],[126.83903559,35.22256066],[126.83868509,35.22258887],[126.83834805,35.22267239],[126.83803744,35.22280802],[126.83776518,35.22299054],[126.83754175,35.22321295],[126.83737572,35.22346669],[126.83727348,35.22374202],[126.83723896,35.22402835],[126.83727348,35.22431468],[126.83737572,35.22459],[126.83754175,35.22484374],[126.83776518,35.22506615],[126.83803744,35.22524867],[126.83834805,35.22538429],[126.83868509,35.22546781],[126.83903559,35.22549601],[126.8393861,35.22546781],[126.83972313,35.22538429],[126.84003375,35.22524867],[126.840306,35.22506615],[126.84052944,35.22484374],[126.84069546,35.22459],[126.8407977,35.22431468],[126.84083222,35.22402835]]]}"
6571297,2019079,2920014900,29200001  ,광주광역시 광산구1,광주광역시 광산구 지죽동(평림교북단 부근),3,5,1,3,1,0,126.7304579,35.15845465,"{""type"":""Polygon"",""coordinates"":[[[126.73225458,35.15845465],[126.73222006,35.15816809],[126.73211782,35.15789254],[126.73195179,35.15763859],[126.73172836,35.157416],[126.7314561,35.15723333],[126.73114549,35.15709759],[126.73080845,35.157014],[126.73045795,35.15698578],[126.73010744,35.157014],[126.72977041,35.15709759],[126.72945979,35.15723333],[126.72918754,35.157416],[126.7289641,35.15763859],[126.72879808,35.15789254],[126.72869584,35.15816809],[126.72866132,35.15845465],[126.72869584,35.15874121],[126.72879808,35.15901675],[126.7289641,35.1592707],[126.72918754,35.15949328],[126.72945979,35.15967595],[126.72977041,35.15981169],[126.73010744,35.15989527],[126.73045795,35.15992349],[126.73080845,35.15989527],[126.73114549,35.15981169],[126.7314561,35.15967595],[126.73172836,35.15949328],[126.73195179,35.1592707],[126.73211782,35.15901675],[126.73222006,35.15874121],[126.73225458,35.15845465]]]}"
6571284,2019079,2920011500,29200002  ,광주광역시 광산구2,광주광역시 광산구 월계동(공간코디 부근),3,10,0,0,10,0,126.8428481,35.2114118,"{""type"":""Polygon"",""coordinates"":[[[126.84464472,35.2114118],[126.84461019,35.21112543],[126.84450796,35.21085006],[126.84434193,35.21059628],[126.84411849,35.21037384],[126.84384624,35.21019128],[126.84353563,35.21005563],[126.84319859,35.2099721],[126.84284808,35.20994389],[126.84249758,35.2099721],[126.84216054,35.21005563],[126.84184993,35.21019128],[126.84157768,35.21037384],[126.84135424,35.21059628],[126.84118821,35.21085006],[126.84108598,35.21112543],[126.84105145,35.2114118],[126.84108598,35.21169818],[126.84118821,35.21197354],[126.84135424,35.21222732],[126.84157768,35.21244976],[126.84184993,35.21263231],[126.84216054,35.21276796],[126.84249758,35.21285149],[126.84284808,35.21287969],[126.84319859,35.21285149],[126.84353563,35.21276796],[126.84384624,35.21263231],[126.84411849,35.21244976],[126.84434193,35.21222732],[126.84450796,35.21197354],[126.84461019,35.21169818],[126.84464472,35.2114118]]]}"
6571242,2019079,3011010600,30110001  ,대전광역시 동구1,대전광역시 동구 신흥동(제1치수교네거리 부근),3,4,1,2,1,0,127.4433089,36.32235952,"{""type"":""Polygon"",""coordinates"":[[[127.4451055,36.32235952],[127.44507097,36.32207711],[127.44496874,36.32180556],[127.44480271,36.3215553],[127.44457927,36.32133594],[127.44430702,36.32115592],[127.44399641,36.32102215],[127.44365937,36.32093978],[127.44330886,36.32091196],[127.44295836,36.32093978],[127.44262132,36.32102215],[127.44231071,36.32115592],[127.44203846,36.32133594],[127.44181502,36.3215553],[127.44164899,36.32180556],[127.44154676,36.32207711],[127.44151223,36.32235952],[127.44154676,36.32264192],[127.44164899,36.32291346],[127.44181502,36.32316372],[127.44203846,36.32338307],[127.44231071,36.32356309],[127.44262132,36.32369686],[127.44295836,36.32377923],[127.44330886,36.32380704],[127.44365937,36.32377923],[127.44399641,36.32369686],[127.44430702,36.32356309],[127.44457927,36.32338307],[127.44480271,36.32316372],[127.44496874,36.32291346],[127.44507097,36.32264192],[127.4451055,36.32235952]]]}"
6571241,2019079,3014010400,30140001  ,대전광역시 중구1,대전광역시 중구 중촌동(중촌육교밑삼거리 부근),3,6,0,3,3,0,127.4082823,36.34287494,"{""type"":""Polygon"",""coordinates"":[[[127.41007897,36.34287494],[127.41004445,36.34259262],[127.40994221,36.34232114],[127.40977618,36.34207094],[127.40955275,36.34185164],[127.4092805,36.34167166],[127.40896988,36.34153793],[127.40863285,36.34145558],[127.40828234,36.34142777],[127.40793184,36.34145558],[127.4075948,36.34153793],[127.40728419,36.34167166],[127.40701193,36.34185164],[127.4067885,36.34207094],[127.40662247,36.34232114],[127.40652023,36.34259262],[127.40648571,36.34287494],[127.40652023,36.34315727],[127.40662247,36.34342874],[127.4067885,36.34367894],[127.40701193,36.34389823],[127.40728419,36.3440782],[127.4075948,36.34421193],[127.40793184,36.34429428],[127.40828234,36.34432209],[127.40863285,36.34429428],[127.40896988,36.34421193],[127.4092805,36.3440782],[127.40955275,36.34389823],[127.40977618,36.34367894],[127.40994221,36.34342874],[127.41004445,36.34315727],[127.41007897,36.34287494]]]}"
6571271,2019079,3014011900,30140002  ,대전광역시 중구2,대전광역시 중구 안영동(안영고가도로북단 부근),3,8,0,2,6,0,127.3762134,36.28016805,"{""type"":""Polygon"",""coordinates"":[[[127.37801002,36.28016805],[127.3779755,36.2798855],[127.37787326,36.2796138],[127.37770724,36.2793634],[127.3774838,36.27914393],[127.37721155,36.27896381],[127.37690093,36.27882997],[127.3765639,36.27874755],[127.37621339,36.27871972],[127.37586289,36.27874755],[127.37552585,36.27882997],[127.37521524,36.27896381],[127.37494298,36.27914393],[127.37471955,36.2793634],[127.37455352,36.2796138],[127.37445128,36.2798855],[127.37441676,36.28016805],[127.37445128,36.28045061],[127.37455352,36.2807223],[127.37471955,36.28097269],[127.37494298,36.28119217],[127.37521524,36.28137228],[127.37552585,36.28150612],[127.37586289,36.28158853],[127.37621339,36.28161636],[127.3765639,36.28158853],[127.37690093,36.28150612],[127.37721155,36.28137228],[127.3774838,36.28119217],[127.37770724,36.28097269],[127.37787326,36.2807223],[127.3779755,36.28045061],[127.37801002,36.28016805]]]}"
6571214,2019079,3014011000,30140003  ,대전광역시 중구3,대전광역시 중구 대사동(솔밭로시점 부근),3,3,0,2,1,0,127.4177868,36.3160765,"{""type"":""Polygon"",""coordinates"":[[[127.41958343,36.3160765],[127.41954891,36.31579408],[127.41944667,36.31552251],[127.41928065,36.31527222],[127.41905721,36.31505285],[127.41878496,36.31487281],[127.41847434,36.31473903],[127.41813731,36.31465665],[127.4177868,36.31462883],[127.4174363,36.31465665],[127.41709926,36.31473903],[127.41678865,36.31487281],[127.41651639,36.31505285],[127.41629296,36.31527222],[127.41612693,36.31552251],[127.4160247,36.31579408],[127.41599017,36.3160765],[127.4160247,36.31635892],[127.41612693,36.31663049],[127.41629296,36.31688077],[127.41651639,36.31710014],[127.41678865,36.31728018],[127.41709926,36.31741395],[127.4174363,36.31749633],[127.4177868,36.31752415],[127.41813731,36.31749633],[127.41847434,36.31741395],[127.41878496,36.31728018],[127.41905721,36.31710014],[127.41928065,36.31688077],[127.41944667,36.31663049],[127.41954891,36.31635892],[127.41958343,36.3160765]]]}"
6571200,2019079,3014011200,30140004  ,대전광역시 중구4,대전광역시 중구 용두동(시민회관사거리 부근),3,7,0,0,7,0,127.4155849,36.32289065,"{""type"":""Polygon"",""coordinates"":[[[127.41738151,36.32289065],[127.41734699,36.32260825],[127.41724475,36.32233671],[127.41707872,36.32208644],[127.41685529,36.32186709],[127.41658303,36.32168707],[127.41627242,36.3215533],[127.41593538,36.32147092],[127.41558488,36.32144311],[127.41523437,36.32147092],[127.41489734,36.3215533],[127.41458672,36.32168707],[127.41431447,36.32186709],[127.41409103,36.32208644],[127.41392501,36.32233671],[127.41382277,36.32260825],[127.41378825,36.32289065],[127.41382277,36.32317305],[127.41392501,36.3234446],[127.41409103,36.32369485],[127.41431447,36.3239142],[127.41458672,36.32409422],[127.41489734,36.32422799],[127.41523437,36.32431036],[127.41558488,36.32433817],[127.41593538,36.32431036],[127.41627242,36.32422799],[127.41658303,36.32409422],[127.41685529,36.3239142],[127.41707872,36.32369485],[127.41724475,36.3234446],[127.41734699,36.32317305],[127.41738151,36.32289065]]]}"
6571187,2019079,3017011200,30170001  ,대전광역시 서구1,대전광역시 서구 둔산동(은하수네거리 부근),3,3,0,0,3,0,127.3789863,36.35206018,"{""type"":""Polygon"",""coordinates"":[[[127.38078289,36.35206018],[127.38074837,36.35177788],[127.38064613,36.35150644],[127.3804801,36.35125627],[127.38025667,36.351037],[127.37998441,36.35085704],[127.3796738,36.35072332],[127.37933676,36.35064098],[127.37898626,36.35061318],[127.37863575,36.35064098],[127.37829872,36.35072332],[127.3779881,36.35085704],[127.37771585,36.351037],[127.37749241,36.35125627],[127.37732639,36.35150644],[127.37722415,36.35177788],[127.37718963,36.35206018],[127.37722415,36.35234247],[127.37732639,36.35261392],[127.37749241,36.35286408],[127.37771585,36.35308335],[127.3779881,36.3532633],[127.37829872,36.35339701],[127.37863575,36.35347935],[127.37898626,36.35350715],[127.37933676,36.35347935],[127.3796738,36.35339701],[127.37998441,36.3532633],[127.38025667,36.35308335],[127.3804801,36.35286408],[127.38064613,36.35261392],[127.38074837,36.35234247],[127.38078289,36.35206018]]]}"
6571278,2019079,3023010600,30230001  ,대전광역시 대덕구1,대전광역시 대덕구 와동(신대차고지 부근),3,8,0,0,7,1,127.4236826,36.40645347,"{""type"":""Polygon"",""coordinates"":[[[127.42547928,36.40645347],[127.42544476,36.40617137],[127.42534252,36.40590012],[127.42517649,36.40565012],[127.42495306,36.405431],[127.4246808,36.40525118],[127.42437019,36.40511755],[127.42403315,36.40503526],[127.42368265,36.40500748],[127.42333214,36.40503526],[127.42299511,36.40511755],[127.4226845,36.40525118],[127.42241224,36.405431],[127.42218881,36.40565012],[127.42202278,36.40590012],[127.42192054,36.40617137],[127.42188602,36.40645347],[127.42192054,36.40673557],[127.42202278,36.40700682],[127.42218881,36.40725681],[127.42241224,36.40747592],[127.4226845,36.40765575],[127.42299511,36.40778937],[127.42333214,36.40787165],[127.42368265,36.40789943],[127.42403315,36.40787165],[127.42437019,36.40778937],[127.4246808,36.40765575],[127.42495306,36.40747592],[127.42517649,36.40725681],[127.42534252,36.40700682],[127.42544476,36.40673557],[127.42547928,36.40645347]]]}"
6571252,2019079,4111113100,41111001  ,경기도 수원시 장안구1,경기도 수원시 장안구 이목동(북수원IC 부근),3,4,0,0,3,1,126.9878296,37.31977144,"{""type"":""Polygon"",""coordinates"":[[[126.98962627,37.31977144],[126.98959175,37.3194927],[126.98948951,37.31922466],[126.98932348,37.31897764],[126.98910005,37.31876112],[126.9888278,37.31858343],[126.98851718,37.3184514],[126.98818015,37.31837009],[126.98782964,37.31834263],[126.98747914,37.31837009],[126.9871421,37.3184514],[126.98683149,37.31858343],[126.98655923,37.31876112],[126.9863358,37.31897764],[126.98616977,37.31922466],[126.98606753,37.3194927],[126.98603301,37.31977144],[126.98606753,37.32005019],[126.98616977,37.32031822],[126.9863358,37.32056523],[126.98655923,37.32078175],[126.98683149,37.32095943],[126.9871421,37.32109147],[126.98747914,37.32117277],[126.98782964,37.32120023],[126.98818015,37.32117277],[126.98851718,37.32109147],[126.9888278,37.32095943],[126.98910005,37.32078175],[126.98932348,37.32056523],[126.98948951,37.32031822],[126.98959175,37.32005019],[126.98962627,37.31977144]]]}"
